variant,variant_name,pattern,target_rps,zt_ac4a,zt_sr,zt_mtls,zt_ra,zt_ra_ms,zt_broker_mtls,s1_p50,s1_p75,s1_p90,s1_p95,s1_p99,s1_p999,s1_mean,s1_throughput,s1_failure_rate,s1_count,s2_p50,s2_p75,s2_p90,s2_p95,s2_p99,s2_p999,s2_mean,s2_throughput,s2_failure_rate,s2_count,span_gateway_auth_p50,span_gateway_auth_p75,span_gateway_auth_p95,span_gateway_auth_p99,span_gateway_auth_mean,span_gateway_auth_count,span_risk_analysis_p50,span_risk_analysis_p75,span_risk_analysis_p95,span_risk_analysis_p99,span_risk_analysis_mean,span_risk_analysis_count,span_mtls_handshake_p50,span_mtls_handshake_p75,span_mtls_handshake_p95,span_mtls_handshake_p99,span_mtls_handshake_mean,span_mtls_handshake_count,span_ac4a_verify_p50,span_ac4a_verify_p75,span_ac4a_verify_p95,span_ac4a_verify_p99,span_ac4a_verify_mean,span_ac4a_verify_count,span_vault_load_p50,span_vault_load_p75,span_vault_load_p95,span_vault_load_p99,span_vault_load_mean,span_vault_load_count,span_ra_ms_other_p50,span_ra_ms_other_p75,span_ra_ms_other_p95,span_ra_ms_other_p99,span_ra_ms_other_mean,span_ra_ms_other_count,span_ra_ms_exercise_p50,span_ra_ms_exercise_p75,span_ra_ms_exercise_p95,span_ra_ms_exercise_p99,span_ra_ms_exercise_mean,span_ra_ms_exercise_count,res_gateway_cpu,res_exercise_cpu,res_other_cpu,res_ra_cpu,res_gateway_mem_mb,res_exercise_mem_mb,res_other_mem_mb
6,v6-ac4a-sr,grpc,5.0,true,true,false,false,false,false,30.0,45.0,58.0,64.0,78.0,107.80100000000039,34.697361111111114,17.146776406035666,0.0,7200,12.0,20.0,24.0,27.0,34.0,47.76400000000058,14.624691358024691,2.842823450134771,0.0,810,1.297,1.42325,1.649,2.1020400000000006,1.2863536,5000,,,,,,0,,,,,,0,0.336,0.398,0.4755499999999997,0.6363099999999999,0.3529627906976744,3870,14.2715,19.17775,23.10275,23.88775,14.2715,2,,,,,,0,,,,,,0,13.553128927602303,10.152552342568129,26.54399579825294,,112.351104,123.621376,112.184064
6,v6-ac4a-sr,http,5.0,true,true,false,false,false,false,29.0,45.0,58.0,65.0,79.0,98.0,34.58125,17.18947335751001,0.0,7200,11.0,20.0,24.0,27.0,35.90999999999997,45.76400000000058,14.412345679012345,2.912904165452957,0.0,810,1.286,1.413,1.6450500000000001,2.108040000000001,1.2794578,5000,,,,,,0,,,,,,0,0.34,0.403,0.493,0.6612399999999998,0.35895400516795867,3870,13.068999999999999,17.256999999999998,20.6074,21.27748,13.068999999999999,2,,,,,,0,,,,,,0,13.379762821195404,10.360645755088422,27.204192407347115,,113.139712,123.625472,115.77423277419355
6,v6-ac4a-sr,queue,5.0,true,true,false,false,false,false,30.0,45.0,59.0,66.0,84.01000000000022,104.60200000000077,35.069583333333334,17.080432229826705,0.0,7200,11.0,20.0,24.0,28.0,35.0,48.191000000000145,14.688888888888888,2.858352741901334,0.0,810,1.287,1.43,1.7290500000000002,2.192080000000002,1.2887964,5000,,,,,,0,,,,,,0,0.328,0.393,0.4855499999999997,0.6636199999999999,0.34681731266149873,3870,5.834,14.205,20.901799999999998,22.24116,11.199666666666667,3,,,,,,0,,,,,,0,13.800834384692465,10.0954215284454,26.90034851961677,,111.38160309677419,117.20770064516128,110.7246575483871
6,v6-ac4a-sr,topic,5.0,true,true,false,false,false,false,29.0,44.0,58.0,65.0,80.0,106.80100000000039,34.59625,17.032833151570923,0.0,7200,11.0,20.0,24.0,27.0,34.0,50.76400000000058,14.571604938271605,2.912349079194322,0.0,810,1.3,1.429,1.645,2.1413500000000076,1.2892306,5000,,,,,,0,,,,,,0,0.3375,0.402,0.4885499999999997,0.6527199999999994,0.356743669250646,3870,13.500499999999999,17.48975,20.68115,21.31943,13.500499999999999,2,,,,,,0,,,,,,0,13.734106793561903,10.168473237242429,25.864283059684446,,109.14730116129032,119.78699148387096,111.91130838709678
6,v6-ac4a-sr,websocket,5.0,true,true,false,false,false,false,29.0,45.0,58.0,64.0,79.0,95.0,34.45652777777778,17.13176228728062,0.0,7200,11.0,20.0,24.0,27.0,31.909999999999968,44.52800000000116,14.493827160493828,2.913920626241114,0.0,810,1.289,1.412,1.64405,2.1690300000000007,1.278834,5000,,,,,,0,,,,,,0,0.335,0.399,0.483,0.6306199999999998,0.35169896640826875,3870,6.173,13.671500000000002,19.6703,20.870060000000002,10.819,3,,,,,,0,,,,,,0,13.98918101488173,10.395188419601228,26.96745892342079,,116.166656,124.301312,85.540864
7,v7-ac4a-mtls,grpc,5.0,true,false,true,false,false,false,29.0,44.0,58.0,64.0,79.0,99.0,34.4125,17.16230775831657,0.0,7200,11.0,20.0,24.0,26.0,36.90999999999997,52.775000000003615,14.471604938271605,2.9163336285671084,0.0,810,1.35,1.478,1.723,2.2821200000000026,1.3390856,5000,,,,,,0,12.55,23.034,41.344,41.5904,16.65394117647059,17,0.347,0.405,0.501,0.65531,0.3595937984496124,3870,,,,,,0,,,,,,0,,,,,,0,13.513450737059323,10.39857230516511,28.090391961906494,,119.648256,117.13635096774193,113.27118038709678
7,v7-ac4a-mtls,http,5.0,true,false,true,false,false,false,29.0,45.0,58.0,65.0,78.0,96.0,34.33402777777778,17.050702157387455,0.0,7200,11.0,20.0,24.0,26.0,33.0,45.7190000000013,14.369135802469136,2.8431926596487775,0.0,810,1.337,1.474,1.72005,2.2900200000000006,1.3318543999999999,5000,,,,,,0,8.979,12.52675,28.31649999999997,42.766499999999965,12.6415,18,0.342,0.403,0.494,0.6862399999999999,0.35881757105943146,3870,,,,,,0,,,,,,0,,,,,,0,12.49301040157082,10.264043447672886,26.490441727851657,,86.306816,126.738432,85.757952
7,v7-ac4a-mtls,queue,5.0,true,false,true,false,false,false,29.0,44.0,58.0,65.0,80.0,100.60200000000077,34.65819444444445,17.132699899345386,0.0,7200,11.0,20.0,24.0,28.0,35.90999999999997,41.573000000000434,14.560493827160494,2.875450398480626,0.0,810,1.356,1.494,1.787,2.29001,1.350541,5000,,,,,,0,10.3415,14.935,33.08475,43.248149999999995,13.3381875,16,0.342,0.404,0.5055499999999997,0.6648599999999997,0.3601883720930233,3870,,,,,,0,,,,,,0,,,,,,0,13.853129205745102,9.733760198928488,27.229977319870827,,111.76874116129032,125.329408,111.33205470967741
7,v7-ac4a-mtls,topic,5.0,true,false,true,false,false,false,29.0,44.0,58.0,64.0,77.0,95.80100000000039,34.408611111111114,17.128338836605163,0.0,7200,11.0,20.0,24.0,26.0,32.0,39.910000000001446,14.219753086419754,2.920350153588786,0.0,810,1.3595000000000002,1.484,1.7151500000000006,2.2110800000000017,1.3397574,5000,,,,,,0,11.3165,15.15225,23.586399999999955,43.942879999999946,13.350666666666667,18,0.341,0.398,0.484,0.6463099999999999,0.3525697674418605,3870,,,,,,0,,,,,,0,,,,,,0,13.554908693911191,9.992448044862993,25.921672919531346,,120.160256,115.27187819354837,111.69844851612903
7,v7-ac4a-mtls,websocket,5.0,true,false,true,false,false,false,29.0,44.0,58.0,64.04999999999927,80.0,96.0,34.49652777777778,17.119460546776548,0.0,7200,11.0,20.0,24.0,26.0,36.0,52.76400000000058,14.544444444444444,2.8856841565252087,0.0,810,1.359,1.493,1.744,2.2661900000000044,1.3498484,5000,,,,,,0,9.0185,14.12725,26.152949999999972,40.53698999999997,12.792,18,0.349,0.413,0.508,0.7376199999999998,0.36896175710594314,3870,,,,,,0,,,,,,0,,,,,,0,13.402839246000859,10.66016647427127,27.46897438857594,,115.85668129032258,101.306368,113.76137909677419
8,v8-ac4a-ra,grpc,5.0,true,false,false,true,false,false,33.0,48.0,63.0,70.0,84.0,101.80100000000039,38.79361111111111,17.17082105142661,0.0,7200,16.0,24.0,29.0,32.549999999999955,40.90999999999997,48.33700000000101,18.67037037037037,2.853107245131225,0.0,810,1.303,1.429,1.66405,2.25101,1.2915548000000001,5000,3.7495000000000003,4.351,6.608450000000001,10.887110000000003,4.0743766,5000,,,,,,0,0.333,0.399,0.488,0.684,0.3527100775193799,3870,,,,,,0,,,,,,0,,,,,,0,19.834452928193514,10.193803945591338,26.97004259956265,6.877922618060944,114.12565883870968,125.919232,91.262976
8,v8-ac4a-ra,http,5.0,true,false,false,true,false,false,33.0,49.0,62.0,70.0,85.0,100.0,38.80152777777778,17.072534560026558,0.0,7200,16.0,24.0,30.0,34.0,42.90999999999997,56.191000000000145,18.903703703703705,2.860250289556202,0.0,810,1.294,1.42225,1.666,2.2040500000000014,1.2848702,5000,3.949,4.58575,6.755350000000001,11.709360000000007,4.2770642,5000,,,,,,0,0.331,0.398,0.487,0.6419299999999999,0.35054496124031004,3870,,,,,,0,,,,,,0,,,,,,0,18.991364577473362,10.47033485102386,26.153187758476424,7.072818153034249,112.396288,116.79552,88.80128
8,v8-ac4a-ra,queue,5.0,true,false,false,true,false,false,34.0,49.0,64.0,71.0,87.0,112.6070000000027,39.31916666666667,17.136369802860347,0.0,7200,16.0,25.0,29.0,33.0,41.0,51.76400000000058,19.019753086419755,2.9084171747420124,0.0,810,1.302,1.445,1.735,2.1990800000000017,1.2974902,5000,3.91,4.593,7.1151000000000035,11.668340000000006,4.289209,5000,,,,,,0,0.334,0.403,0.498,0.66,0.35684754521963824,3870,,,,,,0,,,,,,0,,,,,,0,19.12054046866471,10.043403831476441,25.519862400422827,7.294627312644555,118.034432,116.41268025806453,86.56896
8,v8-ac4a-ra,topic,5.0,true,false,false,true,false,false,33.0,49.0,63.0,71.0,86.0,107.80100000000039,39.12972222222222,17.073911063894368,0.0,7200,16.0,24.0,29.0,33.0,39.90999999999997,46.76400000000058,18.753086419753085,2.858433437319142,0.0,810,1.3014999999999999,1.432,1.642,2.020090000000002,1.2820871999999999,5000,3.9335,4.56,6.989300000000001,11.728080000000002,4.2968322,5000,,,,,,0,0.337,0.404,0.491,0.6462399999999998,0.35647209302325583,3870,,,,,,0,,,,,,0,,,,,,0,18.208827751525376,9.459566626134169,25.32415102320971,6.972488677876596,111.884928,123.469824,110.50176
8,v8-ac4a-ra,websocket,5.0,true,false,false,true,false,false,34.0,49.0,63.0,71.0,85.0,103.0,39.07388888888889,17.095112934589825,0.0,7200,16.0,24.0,28.100000000000023,33.549999999999955,44.0,55.76400000000058,18.741975308641976,2.9335921654980583,0.0,810,1.28,1.408,1.637,2.124040000000001,1.2675716000000001,5000,3.8505000000000003,4.465,6.569100000000001,11.299850000000019,4.1715244,5000,,,,,,0,0.332,0.401,0.491,0.656,0.3531302325581395,3870,,,,,,0,,,,,,0,,,,,,0,18.87972343221816,10.397858436656295,27.50914195842925,7.285486470296764,85.241856,124.366848,112.70778219354838
9,v9-sr-mtls,grpc,5.0,false,true,true,false,false,false,29.0,44.0,57.0,63.0,76.0,96.0,34.059305555555554,17.1137230666841,0.0,7200,11.0,20.0,24.0,27.0,33.0,41.52800000000116,14.298765432098765,2.92002379278646,0.0,810,1.369,1.504,1.775,2.3640300000000005,1.3552408,5000,,,,,,0,11.187,19.404,30.26239999999996,43.786880000000004,15.544947368421052,19,,,,,,0,5.295,13.863499999999998,20.718299999999996,22.08926,10.953333333333333,3,,,,,,0,,,,,,0,14.08296375990626,10.470677113569447,26.95985903172607,,83.6608,116.84513858064516,116.535296
9,v9-sr-mtls,http,5.0,false,true,true,false,false,false,29.0,44.0,58.0,65.0,79.0,111.60200000000077,34.38111111111111,17.17921982481968,0.0,7200,11.0,20.0,24.0,26.0,32.0,46.92100000000448,14.186419753086419,2.8778512044340228,0.0,810,1.342,1.48,1.7350500000000002,2.229160000000004,1.3313351999999998,5000,,,,,,0,8.839500000000001,10.7985,19.73129999999994,46.905459999999934,11.364555555555556,18,,,,,,0,14.453999999999999,19.026,22.6836,23.415119999999998,14.453999999999999,2,,,,,,0,,,,,,0,13.442717780853844,10.319398753164315,27.01461340056576,,111.60886503225807,102.31808,88.068096
9,v9-sr-mtls,queue,5.0,false,true,true,false,false,false,29.0,44.0,58.0,65.0,80.0,96.60200000000077,34.59652777777778,17.15278125201009,0.0,7200,11.0,20.0,24.0,28.0,33.0,40.292000000001735,14.569135802469136,2.8521628901917286,0.0,810,1.36,1.506,1.794,2.146060000000001,1.3535758,5000,,,,,,0,10.699,16.719,28.982599999999984,42.23252,13.411294117647058,17,,,,,,0,6.35,15.4905,22.802899999999998,24.26538,11.908000000000001,3,,,,,,0,,,,,,0,13.065170577262322,9.668126732671396,25.19500683881401,,115.654656,134.8928,109.67232
9,v9-sr-mtls,topic,5.0,false,true,true,false,false,false,29.0,44.0,57.0,63.0,78.0,96.80100000000039,34.29472222222222,17.13453465459634,0.0,7200,11.0,20.0,24.0,27.0,34.0,42.191000000000145,14.485185185185186,2.874715633839307,0.0,810,1.365,1.497,1.73605,2.335150000000003,1.3544012,5000,,,,,,0,9.694,15.131499999999999,21.441699999999955,36.63154000000001,11.995842105263158,19,,,,,,0,7.429,14.575,20.2918,21.43516,11.581000000000001,3,,,,,,0,,,,,,0,13.999446487792408,9.793787108398197,26.16668872241053,,111.28118503225807,116.36445316129031,86.532096
9,v9-sr-mtls,websocket,5.0,false,true,true,false,false,false,29.0,44.0,58.0,64.0,80.0,99.60200000000077,34.28666666666667,17.106851293943222,0.0,7200,11.0,20.0,23.0,25.0,30.909999999999968,41.573000000000434,14.138271604938272,2.853559551321797,0.0,810,1.367,1.502,1.7511000000000003,2.272050000000001,1.3539784,5000,,,,,,0,10.8525,13.865,29.399049999999974,42.88140999999997,13.846444444444444,18,,,,,,0,9.108,15.828,21.203999999999997,22.2792,12.266,3,,,,,,0,,,,,,0,13.793962191112273,9.992566458964545,26.580204084875877,,117.592064,123.150336,87.363584
